0.538254517,0.230680507,7.68935E-05,0.230680507,0,7.68935E-05,7.68935E-05,7.68935E-05,7.68935E-05
6.24844E-05,6.24844E-05,0.249937516,0.124968758,0,0.062484379,6.24844E-05,0.56235941,6.24844E-05
0.023255814,0.023255814,0.023255814,0.279069767,0,0.046511628,0.418604651,0.046511628,0.139534884
8.32986E-05,0.083298626,0.083298626,0.832986256,0,8.32986E-05,8.32986E-05,8.32986E-05,8.32986E-05
0,0,0,0,0.5,0.5,0,0,0
7.14031E-05,7.14031E-05,7.14031E-05,0.07140307,0,0.285612281,7.14031E-05,7.14031E-05,0.642627633
7.14031E-05,7.14031E-05,0.571224563,0.214209211,0,7.14031E-05,7.14031E-05,0.214209211,7.14031E-05
0.299910027,0.299910027,0.099970009,0.199940018,0,9.997E-05,0.099970009,9.997E-05,9.997E-05
